CustomerID,VehicleID,VehicleModel,VehicleYOM,VehicleMake
Cust37952,Vehicle28528,Forrestor,2007,Suburu
Cust37953,Vehicle20221,Ultima,2004,Nissan
Cust37955,Vehicle12039,Ultima,2003,Nissan
Cust37956,Vehicle12173,Ultima,2001,Nissan
Cust37957,Vehicle35432,Ultima,2004,Nissan
Cust37958,Vehicle10048,Ultima,2004,Nissan
Cust37959,Vehicle15206,Ultima,2005,Nissan
Cust3796,Vehicle2407,Forrestor,2006,Suburu
Cust37960,Vehicle16599,Forrestor,2011,Suburu
Cust37961,Vehicle11567,Legacy,2003,Suburu
Cust37962,Vehicle3903,Legacy,2008,Suburu
Cust37963,Vehicle9552,Legacy,2010,Suburu
Cust37964,Vehicle25673,Legacy,2007,Suburu
Cust37965,Vehicle34764,Legacy,2006,Suburu
Cust37966,Vehicle11918,Legacy,2008,Suburu
Cust37967,Vehicle18635,Legacy,2007,Suburu
Cust37968,Vehicle15607,Forrestor,2011,Suburu
Cust37969,Vehicle34011,RAM,2013,Dodge
Cust37970,Vehicle18877,RAM,2011,Honda
Cust37971,Vehicle27253,Fusion,2009,Ford
Cust37972,Vehicle28090,CRV,2010,Honda
Cust37975,Vehicle19208,RAM,2009,Dodge
Cust37976,Vehicle32024,RAM,2009,Dodge
Cust37978,Vehicle32582,Malibu,2011,Chevrolet
Cust37979,Vehicle6758,Neon,2012,Chevrolet
Cust3798,Vehicle5225,X6,2009,Nissan
Cust37980,Vehicle38896,Malibu,2011,Chevrolet
Cust37982,Vehicle36122,Malibu,2015,Chevrolet
Cust37983,Vehicle14630,Malibu,2011,Chevrolet
Cust37984,Vehicle11365,Tahoe,2012,Chevrolet
Cust37985,Vehicle28456,Malibu,2011,Dodge
Cust37986,Vehicle16474,Malibu,2013,Dodge
Cust37987,Vehicle25608,Ultima,1999,Nissan
Cust37988,Vehicle19617,Ultima,2012,Nissan
Cust37989,Vehicle28377,Ultima,2004,BMW
Cust3799,Vehicle20742,Pathfinder,2009,Nissan
Cust37991,Vehicle23535,Ultima,2003,Nissan
Cust37992,Vehicle21548,92x,2002,Nissan
Cust37993,Vehicle38656,Ultima,1999,Saab
Cust37994,Vehicle22444,Ultima,1999,Nissan
Cust37995,Vehicle23394,Highlander,2009,Nissan
Cust37998,Vehicle18177,Camry,2004,Mercedes
Cust37999,Vehicle35119,95,2008,Saab
Cust38000,Vehicle17782,E400,2009,Toyota
Cust38001,Vehicle31191,Camry,2008,Mercedes
Cust38002,Vehicle13828,95,2001,Saab
Cust38003,Vehicle2746,E400,2005,Mercedes
Cust38004,Vehicle13084,E400,2009,Toyota
Cust38005,Vehicle11421,Neon,2006,Suburu
Cust38008,Vehicle38877,Neon,2007,Dodge
Cust38009,Vehicle29625,Neon,2005,Dodge
Cust3801,Vehicle5337,X5,2006,BMW
Cust38010,Vehicle8560,Neon,2007,Dodge
Cust38011,Vehicle30849,Neon,2008,Dodge
Cust38014,Vehicle3242,Highlander,2011,Volkswagen
Cust38017,Vehicle7159,Highlander,2012,Volkswagen
Cust38018,Vehicle13090,Passat,2010,Toyota
Cust38019,Vehicle8061,Malibu,2012,Chevrolet
Cust38021,Vehicle39445,Highlander,2012,Toyota
Cust38023,Vehicle39713,Pathfinder,2008,Nissan
Cust38024,Vehicle18546,3 Series,2010,Nissan
Cust38026,Vehicle14671,3 Series,2006,Nissan
Cust38027,Vehicle8156,Pathfinder,2010,Volkswagen
Cust38028,Vehicle28952,Pathfinder,2008,Volkswagen
Cust3803,Vehicle17164,A3,2000,Audi
Cust38030,Vehicle13126,Pathfinder,2011,Nissan
Cust38031,Vehicle18576,3 Series,2006,Nissan
Cust38032,Vehicle37119,Legacy,2015,Saab
Cust38033,Vehicle7178,92x,2015,Suburu
Cust38034,Vehicle23040,Legacy,2010,Suburu
Cust38035,Vehicle27867,Legacy,2015,Suburu
Cust38037,Vehicle7874,Legacy,2013,Suburu
Cust38038,Vehicle35675,Legacy,2015,Suburu
Cust3804,Vehicle33868,Maxima,2014,Audi
Cust38040,Vehicle24305,Legacy,2010,Suburu
Cust38041,Vehicle30086,Camry,2010,Suburu
Cust38043,Vehicle25932,Camry,2007,Toyota
Cust38044,Vehicle9172,A3,2004,Audi
Cust38046,Vehicle26440,A3,2010,Audi
Cust38048,Vehicle27737,A3,2004,Audi
Cust38049,Vehicle39457,Camry,2002,Toyota
Cust3805,Vehicle6628,Maxima,2013,Nissan
Cust38052,Vehicle11769,Jetta,1996,Saab
Cust38053,Vehicle25094,M5,1997,BMW
Cust38054,Vehicle24308,Tahoe,1999,Saab
Cust38055,Vehicle33418,95,1997,Saab
Cust38057,Vehicle17893,Jetta,2007,Saab
Cust38059,Vehicle17325,A5,1999,Jeep
Cust3806,Vehicle13771,F150,2001,Ford
Cust38060,Vehicle15842,Grand Cherokee,2001,Jeep
Cust38065,Vehicle33515,Grand Cherokee,2002,Audi
Cust38066,Vehicle21037,Grand Cherokee,2013,Jeep
Cust38067,Vehicle25663,Grand Cherokee,2012,Audi
Cust38069,Vehicle34321,Corolla,2008,Toyota
Cust3807,Vehicle12598,Legacy,2000,Ford
Cust38071,Vehicle39894,Corolla,2013,Toyota
Cust38072,Vehicle14310,A3,2015,Toyota
Cust38073,Vehicle7648,92x,2009,Saab
Cust38074,Vehicle38097,Corolla,2011,Toyota
Cust38075,Vehicle16345,A3,2013,Audi
Cust38076,Vehicle18099,Corolla,2010,Saab
Cust38077,Vehicle35925,Camry,2006,Toyota
Cust38078,Vehicle26628,RSX,2002,Toyota
Cust38079,Vehicle35705,Camry,2005,Toyota
Cust3808,Vehicle31124,Escape,2001,Ford
Cust38080,Vehicle9639,Camry,1998,Toyota
Cust38081,Vehicle30253,Camry,1999,Toyota
Cust38082,Vehicle27311,Maxima,1999,Nissan
Cust38083,Vehicle19529,Camry,2005,Toyota
Cust38085,Vehicle36393,Camry,2000,Toyota
Cust38086,Vehicle16488,A3,2001,Audi
Cust38089,Vehicle17689,A3,2001,Audi
Cust38090,Vehicle14364,A3,1997,Audi
Cust38091,Vehicle39583,A3,1998,Audi
Cust38092,Vehicle16664,A3,2002,Audi
Cust38094,Vehicle6831,A5,1998,Audi
Cust38096,Vehicle22522,RAM,2004,Accura
Cust38098,Vehicle30727,MDX,1997,Accura
Cust3810,Vehicle5011,Highlander,1999,Toyota
Cust38100,Vehicle16883,Wrangler,2001,Accura
Cust38102,Vehicle34918,RAM,2009,Accura
Cust38104,Vehicle37147,Tahoe,1998,Nissan
Cust38106,Vehicle2918,Tahoe,2002,Chevrolet
Cust38107,Vehicle21602,Tahoe,1999,Chevrolet
Cust38109,Vehicle7922,Tahoe,2005,Chevrolet
Cust3811,Vehicle1676,Escape,2000,Dodge
Cust38112,Vehicle24544,Tahoe,2006,Chevrolet
Cust38114,Vehicle27302,Camry,2000,Toyota
Cust38115,Vehicle23262,ML350,2009,Chevrolet
Cust38116,Vehicle37582,Camry,1998,Toyota
Cust38117,Vehicle36353,Malibu,2009,Chevrolet
Cust38118,Vehicle34973,Malibu,1999,Chevrolet
Cust3812,Vehicle34398,A5,2004,Audi
Cust38121,Vehicle23270,Camry,1999,Chevrolet
Cust38122,Vehicle14044,Camry,1996,Saab
Cust38125,Vehicle23414,Camry,2005,Toyota
Cust38126,Vehicle30032,MDX,1996,Accura
Cust38127,Vehicle38038,Camry,2005,Toyota
Cust38129,Vehicle10058,Camry,1998,Accura
Cust3813,Vehicle38424,MDX,2008,Accura
Cust38130,Vehicle17321,95,1999,Saab
Cust38131,Vehicle11965,95,2012,Saab
Cust38133,Vehicle17147,Corolla,2007,Saab
Cust38134,Vehicle28590,Corolla,2007,Saab
Cust38135,Vehicle39643,95,2012,Saab
Cust38138,Vehicle18999,95,2012,Saab
Cust38139,Vehicle3375,95,2011,Saab
Cust3814,Vehicle6270,A3,2004,Toyota
Cust38141,Vehicle13330,RAM,2007,Nissan
Cust38142,Vehicle23334,Pathfinder,2009,Dodge
Cust38144,Vehicle12498,Pathfinder,2004,Nissan
Cust38145,Vehicle25360,RAM,2007,Nissan
Cust38146,Vehicle29501,RAM,2008,Nissan
Cust38148,Vehicle36876,Pathfinder,2003,Nissan
Cust38149,Vehicle36259,Neon,1998,Audi
Cust3815,Vehicle21660,Civic,2003,Honda
Cust38150,Vehicle2915,A3,2001,Dodge
Cust38152,Vehicle29144,A3,2000,Audi
Cust38153,Vehicle31298,Escape,2006,Audi
Cust38154,Vehicle32041,Escape,2013,Ford
Cust38155,Vehicle27435,MDX,1996,Accura
Cust38156,Vehicle21035,Neon,1998,Audi
Cust38157,Vehicle39374,A3,2012,Ford
Cust38158,Vehicle25046,A3,2008,Audi
Cust38159,Vehicle22718,A3,2009,Audi
Cust3816,Vehicle3214,Silverado,2011,Chevrolet
Cust38160,Vehicle14577,A3,2007,Audi
Cust38162,Vehicle2832,92x,2008,Saab
Cust38163,Vehicle24216,ML350,2009,Audi
Cust38164,Vehicle21949,92x,2008,Saab
Cust38165,Vehicle25373,92x,2009,Saab
Cust38167,Vehicle25597,Fusion,2013,Ford
Cust38168,Vehicle25299,Fusion,2012,Ford
Cust38169,Vehicle10666,Fusion,2007,Ford
Cust3817,Vehicle4563,M5,2001,Honda
Cust38170,Vehicle13942,Fusion,2000,Ford
Cust38171,Vehicle5351,Fusion,2005,Ford
Cust38175,Vehicle34542,Fusion,2006,Ford
Cust38178,Vehicle4188,Tahoe,2012,Chevrolet
Cust38179,Vehicle32269,95,2014,Chevrolet
Cust3818,Vehicle14973,Highlander,2002,Toyota
Cust38180,Vehicle19870,Tahoe,2010,Chevrolet
Cust38181,Vehicle21874,Tahoe,2013,Chevrolet
Cust38182,Vehicle24737,95,2013,Chevrolet
Cust38183,Vehicle31016,95,2015,Saab
Cust38185,Vehicle37393,MDX,2007,Accura
Cust38186,Vehicle31638,MDX,2015,Accura
Cust38187,Vehicle38330,MDX,2014,Accura
Cust38189,Vehicle34592,MDX,2007,Accura
Cust38191,Vehicle33861,MDX,2014,Accura
Cust38193,Vehicle32736,MDX,2012,Accura
Cust38194,Vehicle37014,Maxima,2011,Ford
Cust38195,Vehicle38144,Pathfinder,2008,Nissan
Cust38197,Vehicle32383,Maxima,2013,Honda
Cust38198,Vehicle20683,Accord,2013,Honda
Cust38199,Vehicle3794,Fusion,2010,Ford
Cust3820,Vehicle8030,A3,2013,Audi
Cust38200,Vehicle17379,Accord,2013,Nissan
Cust38201,Vehicle31497,Accord,2013,Nissan
Cust38202,Vehicle13974,Accord,2014,Nissan
Cust38203,Vehicle12837,Passat,2008,Volkswagen
Cust38205,Vehicle34891,Passat,2010,Volkswagen
Cust38207,Vehicle35030,RAM,2008,Dodge
Cust38210,Vehicle10298,ML350,2008,Mercedes
Cust38211,Vehicle21401,ML350,2009,Volkswagen
Cust38212,Vehicle9272,Pathfinder,2003,Nissan
Cust38213,Vehicle36547,Pathfinder,2003,Nissan
Cust38215,Vehicle20482,Pathfinder,2001,Nissan
Cust38217,Vehicle32194,Pathfinder,2004,Nissan
Cust38219,Vehicle6521,Pathfinder,2002,Nissan
Cust3822,Vehicle22124,Highlander,2011,Accura
Cust38220,Vehicle8692,Pathfinder,2001,Nissan
Cust38222,Vehicle12556,Civic,2009,Chevrolet
Cust38223,Vehicle10742,Malibu,2011,Chevrolet
Cust38224,Vehicle34124,Grand Cherokee,2006,Chevrolet
Cust38225,Vehicle30736,Grand Cherokee,2006,Jeep
Cust38226,Vehicle21131,Malibu,2005,Chevrolet
Cust38227,Vehicle6116,Malibu,2008,Jeep
Cust38228,Vehicle18963,Malibu,2006,Chevrolet
Cust38229,Vehicle14631,Grand Cherokee,2008,Chevrolet
Cust3823,Vehicle13232,MDX,2009,Accura
Cust38230,Vehicle8601,Tahoe,2011,Chevrolet
Cust38231,Vehicle19137,RAM,2011,Chevrolet
Cust38232,Vehicle13010,Neon,2008,Dodge
Cust38236,Vehicle9902,RAM,2007,Dodge
Cust38238,Vehicle21415,RAM,2012,Chevrolet
Cust38239,Vehicle37520,A5,2006,Audi
Cust38240,Vehicle34763,Wrangler,2004,Jeep
Cust38241,Vehicle5742,A5,2006,Audi
Cust38242,Vehicle27828,A5,1999,Audi
Cust38243,Vehicle32316,A5,1999,Audi
Cust38244,Vehicle25849,A5,2001,Jeep
Cust38245,Vehicle17859,A5,2001,Audi
Cust38246,Vehicle14576,A5,1999,Audi
Cust38249,Vehicle27401,Pathfinder,1999,Volkswagen
Cust3825,Vehicle33650,X6,2005,Honda
Cust38250,Vehicle24129,Pathfinder,2003,Honda
Cust38251,Vehicle27347,Passat,1999,Nissan
Cust38252,Vehicle7483,Pathfinder,2011,Nissan
Cust38254,Vehicle12732,Pathfinder,2006,Nissan
Cust38255,Vehicle18369,Pathfinder,2003,Nissan
Cust38256,Vehicle1490,Passat,2005,Nissan
Cust38257,Vehicle31765,Civic,2011,BMW
Cust38258,Vehicle10503,Pathfinder,2004,Nissan
Cust3826,Vehicle9537,RAM,2004,Dodge
Cust38262,Vehicle13557,Civic,2004,Honda
Cust38263,Vehicle10869,Civic,2006,Honda
Cust38265,Vehicle37304,Civic,2001,Honda
Cust38266,Vehicle5889,F150,2006,Volkswagen
Cust38268,Vehicle25565,F150,2000,Saab
Cust3827,Vehicle11383,RAM,2009,Dodge
Cust38270,Vehicle37751,F150,2001,Saab
Cust38271,Vehicle23443,F150,1998,Ford
Cust38272,Vehicle24621,95,2001,Ford
Cust38274,Vehicle39050,F150,2001,Ford
Cust38276,Vehicle33524,Camry,2000,Toyota
Cust38277,Vehicle39539,Camry,2001,Toyota
Cust38278,Vehicle9869,Camry,2001,Toyota
Cust38279,Vehicle34337,CRV,2009,Volkswagen
Cust3828,Vehicle18157,RAM,2010,Dodge
Cust38280,Vehicle17347,Camry,2001,Toyota
Cust38281,Vehicle16251,C300,2011,Mercedes
Cust38283,Vehicle14633,CRV,2007,Honda
Cust38284,Vehicle5518,Legacy,2006,Suburu
Cust38285,Vehicle18392,Impreza,2012,Suburu
Cust38286,Vehicle37019,Impreza,2007,Suburu
Cust38287,Vehicle25924,Impreza,2009,Suburu
Cust38288,Vehicle18475,Accord,2006,Suburu
Cust3829,Vehicle3548,Pathfinder,2007,Ford
Cust38290,Vehicle22170,Impreza,2006,Honda
Cust38291,Vehicle19936,Accord,2006,Suburu
Cust38292,Vehicle21859,Legacy,2000,Suburu
Cust38294,Vehicle39710,Forrestor,2003,Ford
Cust38295,Vehicle21267,Escape,1997,Suburu
Cust38297,Vehicle12950,MDX,2002,Suburu
Cust3830,Vehicle31449,95,1999,Volkswagen
Cust38300,Vehicle13421,MDX,2000,Suburu
Cust38301,Vehicle24093,Forrestor,1997,Suburu
Cust38302,Vehicle26701,A5,2001,Accura
Cust38304,Vehicle2145,MDX,2003,Audi
Cust38309,Vehicle3700,93,1995,Audi
Cust3831,Vehicle23672,Jetta,1997,Saab
Cust38310,Vehicle18724,A5,1995,Saab
Cust38311,Vehicle25379,3 Series,2013,BMW
Cust38312,Vehicle36429,Neon,2008,Dodge
Cust38313,Vehicle6787,Neon,2006,Dodge
Cust38314,Vehicle29330,Neon,2010,Dodge
Cust38316,Vehicle26636,Neon,2009,Dodge
Cust38317,Vehicle24820,A5,2008,Audi
Cust38319,Vehicle9364,Neon,2007,Audi
Cust38320,Vehicle37289,Pathfinder,1998,Nissan
Cust38322,Vehicle7870,92x,2000,Nissan
Cust38323,Vehicle7390,Pathfinder,2002,Nissan
Cust38324,Vehicle2163,Pathfinder,2010,Nissan
Cust38326,Vehicle28709,Pathfinder,2009,Nissan
Cust38327,Vehicle35127,Tahoe,2010,Nissan
Cust38328,Vehicle33238,Pathfinder,2009,Chevrolet
Cust38329,Vehicle4041,A3,2008,Ford
Cust3833,Vehicle28399,93,2004,Saab
Cust38330,Vehicle2519,F150,2011,Ford
Cust38331,Vehicle8155,F150,2007,Ford
Cust38332,Vehicle13217,F150,2009,Chevrolet
Cust38333,Vehicle3711,F150,2007,Ford
Cust38334,Vehicle11602,F150,2009,Ford
Cust38335,Vehicle39242,Malibu,2009,Chevrolet
Cust38337,Vehicle33379,93,2008,Ford
Cust38339,Vehicle29033,Legacy,2005,Volkswagen
Cust3834,Vehicle13319,Malibu,2010,Chevrolet
Cust38341,Vehicle34040,F150,2004,Ford
Cust38342,Vehicle17011,Legacy,2004,Suburu
Cust38345,Vehicle25153,F150,2001,Ford
Cust38347,Vehicle19890,TL,2012,Accura
Cust38348,Vehicle9861,ML350,2013,Mercedes
Cust38349,Vehicle36785,ML350,2012,Mercedes
Cust38350,Vehicle31361,TL,2013,Mercedes
Cust38351,Vehicle19975,ML350,2012,Ford
Cust38352,Vehicle12130,ML350,2013,Mercedes
Cust38353,Vehicle35677,ML350,2012,Mercedes
Cust38354,Vehicle12012,ML350,2008,Accura
Cust38355,Vehicle37723,TL,2013,Accura
Cust38357,Vehicle38027,Highlander,2006,Toyota
Cust38358,Vehicle27894,Pathfinder,2006,Nissan
Cust38359,Vehicle38221,Highlander,2006,Nissan
Cust3836,Vehicle31001,F150,2013,Ford
Cust38360,Vehicle35134,Pathfinder,2006,Toyota
Cust38362,Vehicle19789,E400,2007,Nissan
Cust38363,Vehicle17960,E400,2008,Nissan
Cust38364,Vehicle37081,CRV,2007,Honda
Cust38366,Vehicle18768,Neon,1999,Dodge
Cust38368,Vehicle34304,Neon,2003,Dodge
Cust38369,Vehicle28272,Neon,1999,Dodge
Cust3837,Vehicle20230,F150,2015,Ford
Cust38370,Vehicle17763,Neon,1998,Dodge
Cust38371,Vehicle30530,Neon,1997,Dodge
Cust38372,Vehicle22665,Neon,1998,Dodge
Cust38375,Vehicle32955,93,1998,Saab
Cust38376,Vehicle19823,Malibu,1999,Chevrolet
Cust38377,Vehicle28069,Malibu,1999,Chevrolet
Cust38378,Vehicle28450,93,1999,Saab
Cust38379,Vehicle25541,Fusion,2000,Ford
Cust3838,Vehicle21144,MDX,1997,Dodge
Cust38382,Vehicle31871,M5,2001,BMW
Cust38384,Vehicle28700,95,1999,Saab
Cust38385,Vehicle31142,95,2000,Nissan
Cust38387,Vehicle14513,X6,1999,Saab
Cust3839,Vehicle14784,MDX,1998,Accura
Cust38390,Vehicle38862,X6,1999,Saab
Cust38392,Vehicle31616,X5,2000,BMW
Cust38393,Vehicle24962,X5,2001,BMW
Cust38394,Vehicle35732,X5,2002,Jeep
Cust38395,Vehicle21619,TL,2000,BMW
Cust38396,Vehicle28110,TL,2006,Accura
Cust38397,Vehicle4171,Grand Cherokee,2000,Jeep
Cust38398,Vehicle1430,X5,2002,BMW
Cust38399,Vehicle2300,TL,2002,BMW
Cust3840,Vehicle16084,Highlander,2007,Toyota
Cust38401,Vehicle2040,Wrangler,2015,Honda
Cust38402,Vehicle15850,Accord,2014,Honda
Cust38403,Vehicle35949,Wrangler,2012,Jeep
Cust38404,Vehicle31842,Wrangler,2012,Jeep
Cust38406,Vehicle22756,Wrangler,2015,Honda
Cust38407,Vehicle38546,Wrangler,2014,Honda
Cust38408,Vehicle27862,Wrangler,2014,Honda
Cust38409,Vehicle29257,Wrangler,2014,Jeep
Cust3841,Vehicle39523,Highlander,2012,Toyota
Cust38410,Vehicle15211,Corolla,2006,Toyota
Cust38411,Vehicle14850,Corolla,2006,Toyota
Cust38413,Vehicle10227,Corolla,2007,Toyota
Cust38414,Vehicle28501,A5,2003,Toyota
Cust38415,Vehicle31385,Corolla,2005,Toyota
Cust38416,Vehicle22553,Corolla,2002,Toyota
Cust38417,Vehicle9197,Corolla,2007,Toyota
Cust38418,Vehicle39311,RSX,2005,Toyota
Cust38419,Vehicle12949,Neon,2009,Jeep
Cust38420,Vehicle17719,Wrangler,2010,Dodge
Cust38422,Vehicle6215,Wrangler,2012,Jeep
Cust38423,Vehicle35398,Wrangler,2010,Jeep
Cust38425,Vehicle39626,Wrangler,2011,Jeep
Cust38426,Vehicle11988,Wrangler,2008,Jeep
Cust38428,Vehicle27323,93,1998,Saab
Cust38429,Vehicle31057,93,2012,Saab
Cust3843,Vehicle10372,RAM,2000,Dodge
Cust38430,Vehicle33183,F150,1999,Ford
Cust38431,Vehicle31433,CRV,2009,Honda
Cust38432,Vehicle2901,93,2001,Saab
Cust38433,Vehicle33516,93,2013,Saab
Cust38434,Vehicle21501,92x,2005,Saab
Cust38435,Vehicle7560,93,2005,Saab
Cust38436,Vehicle6830,CRV,2003,Honda
Cust38437,Vehicle31585,CRV,2005,Honda
Cust38438,Vehicle19568,RSX,2009,Honda
Cust38439,Vehicle9733,RSX,2014,Accura
Cust38440,Vehicle12601,93,2013,Saab
Cust38441,Vehicle6815,RSX,2014,Accura
Cust38442,Vehicle35505,RSX,2013,Accura
Cust38444,Vehicle1823,RSX,2013,Saab
Cust38445,Vehicle20114,CRV,2004,Accura
Cust38446,Vehicle39249,ML350,1999,Mercedes
Cust38447,Vehicle27134,ML350,2001,Mercedes
Cust38448,Vehicle1673,MDX,2002,Mercedes
Cust3845,Vehicle30466,X6,2003,???
Cust38450,Vehicle22434,MDX,2001,Mercedes
Cust38451,Vehicle13407,ML350,2003,Accura
Cust38452,Vehicle31589,Passat,2001,Volkswagen
Cust38453,Vehicle9659,ML350,2002,Volkswagen
Cust38454,Vehicle29063,ML350,2002,Accura
Cust38455,Vehicle13559,Grand Cherokee,1996,Nissan
Cust38456,Vehicle20843,Pathfinder,2003,Nissan
Cust38458,Vehicle34532,Pathfinder,1998,Nissan
Cust38459,Vehicle16062,Camry,2001,Nissan
Cust38460,Vehicle24256,Grand Cherokee,1998,Nissan
Cust38462,Vehicle7161,Pathfinder,2001,Nissan
Cust38463,Vehicle23108,Pathfinder,2006,Nissan
Cust38465,Vehicle12466,95,2002,Jeep
Cust38466,Vehicle29675,95,2002,Saab
Cust38468,Vehicle3826,95,2008,Saab
Cust38469,Vehicle30941,A3,2008,Saab
Cust3847,Vehicle24725,X5,2000,BMW
Cust38470,Vehicle8029,95,2002,Honda
Cust38471,Vehicle7903,95,2006,Saab
Cust38472,Vehicle20163,Civic,2003,Honda
Cust38473,Vehicle23992,A3,2015,Audi
Cust38474,Vehicle15913,A3,2015,Audi
Cust38475,Vehicle35274,A3,2014,Audi
Cust38476,Vehicle28165,A3,2007,Audi
Cust38479,Vehicle11738,A3,2012,Audi
Cust3848,Vehicle34181,92x,1999,Saab
Cust38480,Vehicle21048,A3,2014,Audi
Cust38481,Vehicle18524,A3,2008,Audi
Cust38482,Vehicle5256,Impreza,2012,Suburu
Cust38483,Vehicle26762,Impreza,2012,Suburu
Cust38484,Vehicle17027,Corolla,2014,Suburu
Cust38486,Vehicle37358,Impreza,2009,Suburu
Cust38488,Vehicle26277,Impreza,2012,Suburu
Cust38489,Vehicle21046,Impreza,2010,Suburu
Cust38490,Vehicle8174,Impreza,2014,Toyota
Cust38491,Vehicle26352,Corolla,2005,Toyota
Cust38493,Vehicle28283,Camry,2002,Toyota
Cust38494,Vehicle2572,Corolla,2005,Toyota
Cust38495,Vehicle17167,TL,2007,Accura
Cust38497,Vehicle24850,Camry,2005,Toyota
Cust38498,Vehicle25583,Corolla,2005,Toyota
Cust38499,Vehicle27145,MDX,2002,Toyota
Cust38501,Vehicle15717,Pathfinder,1999,Dodge
Cust38502,Vehicle22119,E400,2001,Nissan
Cust38504,Vehicle4399,Pathfinder,2001,Mercedes
Cust38507,Vehicle5260,Pathfinder,2001,Nissan
Cust38508,Vehicle27817,Pathfinder,2000,Mercedes
Cust38509,Vehicle9025,X5,2008,BMW
Cust38510,Vehicle6767,95,2005,Suburu
Cust38511,Vehicle20976,Legacy,2006,Saab
Cust38513,Vehicle4728,95,2005,Suburu
Cust38514,Vehicle14755,95,2006,Saab
Cust38517,Vehicle25165,Ultima,2005,Nissan
Cust38518,Vehicle5443,MDX,1999,Accura
Cust38519,Vehicle37603,MDX,2000,Accura
Cust3852,Vehicle14863,Escape,2012,Ford
Cust38520,Vehicle4238,MDX,2001,Mercedes
Cust38522,Vehicle32735,MDX,2000,Mercedes
Cust38523,Vehicle14570,MDX,1999,Toyota
Cust38525,Vehicle33082,MDX,1999,Accura
Cust38527,Vehicle21609,Pathfinder,2010,Nissan
Cust38528,Vehicle11269,Camry,2003,Toyota
Cust38529,Vehicle20606,Pathfinder,2009,Nissan
Cust38532,Vehicle1401,Pathfinder,2006,Dodge
Cust38536,Vehicle27006,Impreza,2007,Suburu
Cust38538,Vehicle30535,Impreza,2008,Suburu
Cust38540,Vehicle16493,Impreza,2004,Suburu
Cust38542,Vehicle26074,Impreza,2007,Suburu
Cust38543,Vehicle33607,Impreza,2007,Suburu
Cust38545,Vehicle24817,Wrangler,2000,Jeep
Cust38546,Vehicle19625,Wrangler,2002,Jeep
Cust38548,Vehicle10501,Wrangler,2000,Jeep
Cust38549,Vehicle29097,Wrangler,2001,Jeep
Cust38550,Vehicle33020,Wrangler,2005,Jeep
Cust38553,Vehicle3581,Wrangler,2000,Jeep
Cust38554,Vehicle4197,93,2010,Toyota
Cust38558,Vehicle5198,Camry,2002,Toyota
Cust38559,Vehicle6577,Camry,2002,Toyota
Cust3856,Vehicle8073,A3,1997,Audi
Cust38560,Vehicle7638,Camry,2004,Toyota
Cust38561,Vehicle34051,Camry,2002,Toyota
Cust38562,Vehicle14103,Camry,2011,Toyota
Cust38564,Vehicle29291,RSX,2014,Accura
Cust38566,Vehicle39352,TL,2013,Honda
Cust38567,Vehicle22354,RSX,2014,Accura
Cust38568,Vehicle37967,TL,2011,Audi
Cust38569,Vehicle10337,TL,2013,Audi
Cust3857,Vehicle13457,X6,1999,BMW
Cust38571,Vehicle14693,TL,2014,Audi
Cust38574,Vehicle26312,Neon,2007,Dodge
Cust38575,Vehicle11171,RAM,2009,Dodge
Cust38576,Vehicle26799,RAM,2009,Dodge
Cust38577,Vehicle36420,RAM,2011,Dodge
Cust3858,Vehicle6609,Jetta,2006,Jeep
Cust38580,Vehicle23236,Neon,2006,Dodge
Cust38581,Vehicle25235,CRV,2010,Accura
Cust38583,Vehicle32895,CRV,2005,Accura
Cust38584,Vehicle23996,RSX,2009,Honda
Cust38585,Vehicle13247,CRV,2014,Accura
Cust38586,Vehicle38034,CRV,2013,Honda
Cust38587,Vehicle38053,RSX,2010,Accura
Cust38588,Vehicle3320,RSX,2005,Accura
Cust38589,Vehicle21744,Passat,2002,Volkswagen
Cust3859,Vehicle31446,Grand Cherokee,2005,Jeep
Cust38590,Vehicle25409,Wrangler,2003,BMW
Cust38593,Vehicle21570,Legacy,2005,Suburu
Cust38594,Vehicle24617,Wrangler,2002,Jeep
Cust38596,Vehicle39297,X5,2005,Jeep
Cust38597,Vehicle10147,Grand Cherokee,2008,???
Cust38598,Vehicle4506,X5,2009,BMW
Cust38599,Vehicle9450,Jetta,2004,Chevrolet
Cust3860,Vehicle37434,Impreza,2009,Suburu
Cust38600,Vehicle22356,Jetta,2004,Chevrolet
Cust38601,Vehicle30438,Jetta,2004,Chevrolet
Cust38602,Vehicle17174,Malibu,2013,Saab
Cust38603,Vehicle2676,Malibu,2006,Chevrolet
Cust38604,Vehicle21669,Jetta,2007,Chevrolet
Cust38606,Vehicle26505,Malibu,2003,Volkswagen
Cust38607,Vehicle23702,Malibu,2004,Volkswagen
Cust38609,Vehicle7765,ML350,2000,Mercedes
Cust38610,Vehicle21294,ML350,2000,Mercedes
Cust38612,Vehicle29641,Maxima,1997,Nissan
Cust38614,Vehicle39821,Maxima,1996,Mercedes
Cust38615,Vehicle37284,ML350,1999,Nissan
Cust38616,Vehicle7699,Ultima,1996,Nissan
Cust38617,Vehicle4624,Camry,2006,Toyota
Cust38618,Vehicle2108,93,1998,Saab
Cust38620,Vehicle39077,X5,2000,Saab
Cust38621,Vehicle1996,93,2000,Saab
Cust38623,Vehicle3327,93,2009,Saab
Cust38624,Vehicle12608,93,2000,Saab
